교량명,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,소재지도로명주소,소재지지번주소,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,시설물종별등급구분,상부구조형식,Type,,상하행선분리여부,교량연장,교량폭,높이,통행하중,제한속도,가변속도제한유무,제한차량,차로수,교량준공년도,최종안전점검일자,최종안전점검결과,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
방죽교,2,천안대로,1호,3,12,동남구,,충청남도 천안시 동남구 신부동 132-7번지,36.824814,127.157802,36.824825,127.158786,3,RCS,Slab,,N,90,35,0,24,,,,6,1989,2018-07-12,C,천안시,041-521-4393,2018-08-24,4490000,충청남도 천안시
용곡2교,2,남부대로,21호,3,12,동남구,,충청남도 천안시 동남구 용곡동 546-67번지,36.785844,127.132693,36.785654,127.133999,3,PCI,,40,N,91,35,0,24,,,,6,1994,2018-07-12,B,천안시,041-521-4394,2018-08-24,4490000,충청남도 천안시
남부대교,2,남부대로,21호,3,12,동남구,,충청남도 천안시 동남구 청당동 407번지,36.782972,127.143684,36.782546,127.146443,1,"STB,PCI",,1,N,370,35,4.5,24,,,,6,1998,2018-07-12,C,천안시,041-521-4395,2018-08-24,4490000,충청남도 천안시
갈뫼교(병천방향),2,남부대로,21호,2,12,동남구,,충청남도 천안시 동남구 삼룡동 153-11번지,36.781517,127.171922,36.781701,127.177194,1,SBG,,3,Y,300,11,0,24,,,,2,2004,2018-07-12,B,천안시,041-521-4396,2018-08-24,4490000,충청남도 천안시
갈뫼교(천안방향),2,남부대로,21호,1,12,동남구,,충청남도 천안시 동남구 삼룡동 153-11번지,36.781725,127.171692,36.781967,127.177092,1,SBG,,3,Y,320,11,0,24,,,,2,2004,2018-07-12,B,천안시,041-521-4397,2018-08-24,4490000,충청남도 천안시
청산교,2,남부대로,21호,3,12,동남구,,충청남도 천안시 동남구 삼룡동 331-6번지,36.781741,127.164669,36.781706,127.166225,1,SBG,,3,N,130,20.5,4.5,24,,,,4,2004,2018-07-12,B,천안시,041-521-4398,2018-08-24,4490000,충청남도 천안시
천안대교 RAMP-A,2,삼성대로,1호,2,12,동남구,,충청남도 천안시 동남구 신부동 401-100번지,36.828379,127.162292,36.826531,127.162976,1,강합성,,3,Y,219.8,6.5,0,24,,,,2,2010,2018-07-12,A,천안시,041-521-4399,2018-08-24,4490000,충청남도 천안시
천안대교 RAMP-F,2,삼성대로,1호,1,12,동남구,,충청남도 천안시 동남구 신부동 156-3번지,36.728379,127.162292,36.826555,127.164591,1,강합성,,3,Y,169.9,6.5,0,24,,,,2,2010,2018-07-12,A,천안시,041-521-4400,2018-08-24,4490000,충청남도 천안시
천안대교 주경간,2,삼성대로,1호,3,12,동남구,,충청남도 천안시 동남구 신부동 267-14번지,36.832249,127.161815,36.828379,127.162292,1,강합성,,3,N,294.9,31.3,0,24,,,,8,2010,2018-07-12,A,천안시,041-521-4401,2018-08-24,4490000,충청남도 천안시
삼룡교,99,충절로,대로3-2호,3,12,동남구,,충청남도 천안시 동남구 구성동 478번지,36.797489,127.159352,36.797231,127.159372,3,RCS,Slab,,N,31,25,0,24,,,,4,1991,2018-07-12,B,천안시,041-521-4402,2018-08-24,4490000,충청남도 천안시
구성교,99,구성12길,구성12길,3,12,동남구,,충청남도 천안시 동남구 구성동 445-21번지,36.796052,127.161326,36.796052,127.160978,99,RCπ형라멘교,Rahmen,,N,36.5,8,0,24,,,,1,2003,2018-07-12,A,천안시,041-521-4403,2018-08-24,4490000,충청남도 천안시
광교,99,광교로,중로2-33호,3,12,동남구,,충청남도 천안시 동남구 구성동 460-6번지,36.794446,127.162643,36.794453,127.162229,3,RCS,Slab,,N,32,15,0,24,,,,2,1992,2018-07-12,B,천안시,041-521-4404,2018-08-24,4490000,충청남도 천안시
구곡교,99,천안대로,소로1-160호,3,12,동남구,,충청남도 천안시 동남구 구성동 391-22번지,36.791169,127.136224,36.791132,127.162917,99,SCP합성거더교,Girder,,N,23,11,0,24,,,,1,2006,2018-07-12,A,천안시,041-521-4405,2018-08-24,4490000,충청남도 천안시
청수교,99,충무로,중로2-16호,3,12,동남구,,충청남도 천안시 동남구 영성동 153-6번지,36.796019,127.151248,36.795499,127.151253,3,RCS,Slab,,N,42,8,0,24,,,,2,1988,2018-07-12,C,천안시,041-521-4406,2018-08-24,4490000,충청남도 천안시
천안고가교,99,충무로,대로1-3,3,12,동남구,,충청남도 천안시 동남구 사직동 290-1번지,36.798446,127.145052,36.798343,127.149108,1,"STB,RCT",,1,N,360,27,0,24,,,,6,2000,2018-07-12,B,천안시,041-521-4408,2018-08-24,4490000,충청남도 천안시
금곡교,4,군도,15번,1,15,상주시,,경상북도 상주시 함창읍 금곡리 613-1,36.538146,128.212393,36.535889,128.212717,2,도로교,,20,N,298,9,4,43.2,,,,2,1999,2017-05-27,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
신흥교,4,농어촌,면도101,1,15,상주시,,경상북도 상주시 함창읍 오사리 363-3,36.551356,128.177811,36.550343,128.178355,2,도로교,,20,N,270.8,8,4,43.2,,,,2,1999,2017-05-27,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
병성교,4,"군도,시도","33,3",1,15,상주시,,경상북도 상주시 병성동 805-13,36.437529,128.222092,36.436043,128.220558,2,도로교,,20,N,300,8,4,43.2,,,,2,1999,2016-05-14,B,상주시,04-535-5800,2018-07-31,5110000,경상북도 상주시
우물교,4,군도,22,1,15,상주시,,경상북도 상주시 중동면 우물리 122-4,36.405718,128.332278,36.405518,128.329572,2,도로교,,20,N,420,9,10,43.2,,,,2,1999,2017-05-27,B,상주시,054-556-0417,2018-07-31,5110000,경상북도 상주시
신우교,4,군도,22,1,15,상주시,,경상북도 상주시 중동면 신암리 545-17,36.413304,128.311414,36.412785,128.309332,2,도로교,,20,N,150,9,4,43.2,,,,2,2007,2017-06-13,B,상주시,054-530-7551,2018-07-31,5110000,경상북도 상주시
중소교,4,군도,28,1,15,상주시,,경상북도 상주시 공검면 중소리 613-1,36.522372,128.109814,36.522296,128.109529,2,도로교,,20,N,100,9.5,4.5,43.2,,,,2,1999,2017-06-14,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
(구)화개교,4,시도,7,1,15,상주시,,경상북도 상주시 냉림동 387-1,36.428285,128.158502,36.522296,128.109529,2,도로교,,20,N,128,10.7,4.5,32.4,,,,2,1978,2016-05-02,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
강창교,4,시도,7,1,15,상주시,,경상북도 상주시 낙동면 신상리 363-4,36.409136,128.244057,36.413384,128.247544,2,도로교,,20,N,135,15,25,32.4,,,,2,1992,2017-06-27,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
계룡교,4,시도,916호선,1,15,상주시,,경상북도 상주시 계림동 1-24,36.422208,128.173528,36.423762,128.173399,2,도로교,,20,N,144,10.5,4,32.4,,,,2,1978,2016-05-02,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
낙상교,4,시도,916호선,1,15,상주시,,경상북도 상주시 냉림동 387-1,36.449403,128.197206,36.449532,128.198006,2,도로교,,20,N,120,20.5,4.5,32.4,,,,2,1996,2016-05-02,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
남천교,4,시도,916호선,1,15,상주시,,경상북도 상주시 인평동 186-7,36.401323,128.171297,36.400625,128.172696,2,도로교,,20,N,120,8.1,5,43.2,,,,2,1994,2016-05-16,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
상산교,4,시도,23호선,1,15,상주시,,경상북도 상주시 계산동,36.424121,128.166421,36.424853,128.167182,2,도로교,,20,N,121,7,4.6,43.2,,,,2,1998,2016-05-02,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
소천2교,4,국도,3호선,1,15,상주시,,경상북도 상주시 가장동 637-1,36.382966,128.152067,36.381898,128.154928,2,도로교,,20,N,140,27,5,43.2,,,,2,1994,2016-05-16,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
신우교,4,군도,22호선,1,15,상주시,,경상북도 상주시 중동면 신암리 545-17,36.413333,128.308325,36.412574,128.31133,2,도로교,,20,N,150.2,9,14,43.2,,,,2,2007,2017-06-13,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
신흥교,4,농어촌,면도101,1,15,상주시,,경상북도 상주시 함창읍 오사리 363-3,36.550304,128.178338,36.552732,128.178875,2,도로교,,20,N,150.2,9,14,43.2,,,,2,2007,2017-06-13,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
양촌교,4,국도,3호선,1,15,상주시,,경상북도 상주시 지천동 500-2,36.363244,128.149171,36.363559,128.149606,2,도로교,,20,N,150,19.4,4,43.2,,,,2,2013,2016-05-30,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
오산과선교,4,국도,3호선,1,15,상주시,,경상북도 상주시 지천동 351-1,36.365985,128.149673,36.366237,128.149673,2,도로교,,20,N,50,19.4,5,43.2,,,,2,2013,2016-05-30,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
오흥교,4,시도,34호선,1,15,상주시,,경상북도 상주시 흥각동 582,36.390178,128.15929,36.388505,128.160654,2,도로교,,20,N,216,10,4.5,43.2,,,,2,2004,2016-05-02,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
이안교,4,군도,41호선,1,15,상주시,,경상북도 상주시 이안면 이안리,36.536345,128.159678,36.535973,128.16078,2,도로교,,20,N,176,10.5,4,43.2,,,,2,1985,2017-06-14,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
화개교,4,시도,대로3-2,1,15,상주시,,경상북도 상주시 동문동,36.420817,128.185821,36.420012,128.188549,2,도로교,,20,N,240,17.5,5.5,43.2,,,,2,1990,2016-05-14,B,상주시,054-536-0490,2018-07-31,5110000,경상북도 상주시
금천교,6,군도,11,3,16,남해군,,경상남도 남해군 삼동면 동천리 1773-1,34.821944,128.0375,34.821938,128.037495,99,RCS,Slab,,Y,45,6,3,32.4,,,,2,1977,1977-01-01,B,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
대곡교,6,군도,4,3,16,남해군,,경상남도 남해군 고현면 대곡리 656-2,34.867135,127.885421,34.866944,127.885694,99,라멘교,Rahmen,,Y,12,9,3,24.3,,,,2,1989,1989-01-01,A,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
두모교,6,군도,7,3,16,남해군,,경상남도 남해군 상주면 양아리 311-2,34.734801,127.956369,34.734666,127.9565,99,라멘교,Rahmen,,Y,10,9,3,43.2,,,,2,1999,1999-01-01,B,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
마산교,6,군도,6,3,16,남해군,,경상남도 남해군 남해읍 평리 1615,34.828726,127.892222,34.828466,127.892333,99,RA,Rahmen,288,Y,8,7,2,24.3,,,,2,1983,1983-01-01,B,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
봉우교,6,군도,2,3,16,남해군,,경상남도 남해군 설천면 남양리 1-2번지,34.928692,127.928796,34.881539,127.919152,99,RCS,Slab,,Y,12,9,3.8,43.2,,,,2,2004,2004-01-01,B,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
봉화1교,6,군도,12,3,16,남해군,,경상남도 남해군 삼동면 봉화리 1019-2,34.803527,128.024754,34.803518,128.024722,99,RA,Rahmen,288,Y,13,7,2.5,24.3,,,,2,1971,1971-01-01,A,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
봉화2교,6,군도,12,3,16,남해군,,경상남도 남해군 삼동면 봉화리 1172,34.800478,128.025846,34.800452,128.026125,99,RCS,Slab,,Y,26,6,4,24.3,,,,2,1979,1979-01-01,B,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
삼화교,6,군도,12,3,16,남해군,,경상남도 남해군 삼동면 봉화리 441-2,34.804597,128.020418,34.804425,128.020718,99,RCS,Slab,,Y,12,6,3,24.3,,,,2,1979,1979-01-01,A,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
용두교,6,군도,23,3,16,남해군,,경상남도 남해군 이동면 다정리 128-2,34.812232,127.940706,34.811968,127.940666,99,RCS,Slab,,Y,25,9,4,24.3,,,,2,1979,1979-01-01,B,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
토촌교,6,군도,8,3,16,남해군,,경상남도 남해군 남해읍 입현리 744-3,34.828618,127.916375,34.828422,127.916431,99,라멘교,Rahmen,,Y,12,7,3.2,24.3,,,,2,2016,2016-01-01,C,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
포상교,6,국도,77,3,16,남해군,,경상남도 남해군 고현면 대사리 1398,34.894233,127.872563,34.894251,127.87223,99,라멘교,Rahmen,,Y,21,10.3,7.5,32.4,,,,2,1978,1978-01-01,C,남해군,055-860-3315,2018-08-28,5430000,경상남도 남해군
계산교,6,군도1호,1,3,11,진천군,충청북도 진천군 문백면 계산4길 24,충청북도 진천군 문백면 계산리 65-2,36.760071,127.420471,36.760071,127.420471,3,RC 슬래브교,Slab,,Y,25,8,2,18,,,,2,1994,2018-03-28,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
산직2교,6,군도1호,1,3,11,진천군,충청북도 진천군 문백면 송강로 301,충청북도 진천군 문백면 계산리 272-1,36.781537,127.411069,36.781537,127.411069,3,RC 슬래브교,Slab,,Y,8,7,2,13.5,,,,2,1974,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
산직3교,6,군도1호,1,3,11,진천군,충청북도 진천군 문백면 송강로 238,충청북도 진천군 문백면 계산리 153-4,36.776121,127.411759,36.776121,127.411759,3,RC 슬래브교,Slab,,Y,8,7,2,13.5,,,,2,1974,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
산직4교,6,군도1호,1,3,11,진천군,충청북도 진천군 문백면 송강로 180,충청북도 진천군 문백면 계산리 127-3,36.773616,127.413011,36.773616,127.413011,3,RC 슬래브교,Slab,,Y,8,7,2.5,13.5,,,,2,1986,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
산직5교,6,군도1호,1,3,11,진천군,충청북도 진천군 문백면 송강로 180,충청북도 진천군 문백면 계산리 127-3,36.773616,127.413011,36.773616,127.413011,3,RC 슬래브교,Slab,,Y,8,6,2.5,13.5,,,,2,1986,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
사석교,6,군도1호,1,3,11,진천군,충청북도 진천군 덕산면 송강로 793,충청북도 진천군 진천읍 지암리 408-2,36.820702,127.411438,36.820702,127.411438,3,RC 슬래브교,Slab,,Y,40,9,6,13.5,,,,2,2000,2018-03-30,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
옥동교,6,군도2호,2,3,11,진천군,충청북도 진천군 덕산면 인석로 374,충청북도 진천군 덕산면 화상리 1-2,36.886686,127.505889,36.886686,127.505889,3,강판형교(플레이트거더교),Girder,,Y,84,9,7.5,24,,,,2,2013,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
장월교,6,군도3호,3,3,11,진천군,충청북도 진천군 진천읍 농다리로 1338-16,충청북도 진천군 진천읍 신정리 99-1,36.854763,127.461845,36.854763,127.461845,3,RC 슬래브교,Slab,,Y,39,25.7,2.7,18,,,,5,2011,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
화산교,6,군도5호,5,3,11,진천군,충청북도 진천군 초평면 평화로 177,충청북도 진천군 초평면 화산리 산87-3,36.814416,127.493732,36.814416,127.493732,3,RC 슬래브교,Slab,,Y,80,9,5.4,24,,,,2,2002,2018-03-28,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
양화교,6,군도5호,5,3,11,진천군,충청북도 진천군 초평면 연암길 136,충청북도 진천군 초평면 은암리 9999-8,36.794548,127.5105,36.794548,127.5105,3,RC 슬래브교,Slab,,Y,15,9,4.1,24,,,,2,2000,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
신정교,6,군도7호,7,3,11,진천군,충청북도 진천군 진천읍 문화로 534,충청북도 진천군 진천읍 성석리 102-3,36.855969,127.462751,36.855969,127.462751,2,RC 슬래브교,Slab,,Y,180,9,5,24,,,,2,1997,2018-06-11,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
상계교(연곡교),6,군도9호,9,3,11,진천군,충청북도 진천군 진천읍 김유신길 130,충청북도 진천군 진천읍 상계리 89-1,36.836422,127.382272,36.836422,127.382272,3,RC 슬래브교,Slab,,Y,41,8,4,24,,,,2,2001,2018-03-30,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
대바위교,6,군도10호,10,3,11,진천군,충청북도 진천군 문백면 금한1길 228,충청북도 진천군 초평면 금곡리 192-1,36.865836,127.545915,36.865836,127.545915,3,RC 슬래브교,Slab,,Y,77,9,6.5,24,,,,2,2001,2018-03-28,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
용동교,6,군도10호,10,3,11,진천군,충청북도 진천군 초평면 황골길 73,충청북도 진천군 초평면 신통리 387-21,36.853242,127.56201,36.853242,127.56201,3,RC 슬래브교,Slab,,Y,70,9,6.5,24,,,,2,1997,2018-03-28,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
신통2교,6,군도10호,10,3,11,진천군,충청북도 진천군 초평면 황골길 198,충청북도 진천군 초평면 신통리 302-3,36.858035,127.567833,36.858035,127.567833,3,RC 슬래브교,Slab,,N,55,6,3.5,13.5,,,,1,1988,2018-03-28,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
신통3교,6,군도10호,10,3,11,진천군,충청북도 진천군 초평면 황골길 251,충청북도 진천군 초평면 신통리 산66-6,36.85422,127.570201,36.85422,127.570201,3,RC 슬래브교,Slab,,N,66,4.5,3.5,13.5,,,,1,1988,2018-03-29,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
동성교,6,군도11호,11,3,11,진천군,충청북도 진천군 이월면 중미로 83,충청북도 진천군 이월면 중산리 116,36.906098,127.448592,36.906098,127.448592,3,RC 슬래브교,Slab,,Y,20,8,3.5,24,,,,2,1999,2018-03-28,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
중산교,6,군도11호,11,3,11,진천군,충청북도 진천군 이월면 중미로 93,충청북도 진천군 이월면 중산리 648-155,36.907355,127.449203,36.907355,127.449203,2,RC 슬래브교,Slab,,Y,120,9,6,24,,,,2,1997,2018-06-11,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
장관교,6,군도12호,12,3,11,진천군,충청북도 진천군 이월면 장수로 59,충청북도 진천군 진천읍 장관리 674,36.868441,127.420937,36.868441,127.420937,2,RC 슬래브교,Slab,,Y,135,9,4.5,24,,,,2,1998,2018-06-11,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
당골교,6,군도14호,14,3,11,진천군,충청북도 진천군 이월면 당골길 59,충청북도 진천군 이월면 내촌리 649-1,36.935809,127.443184,36.935809,127.443184,3,RC 슬래브교,Slab,,N,50,4.5,4.5,13.5,,,,1,1985,2018-03-30,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
개죽교,6,군도16호,16,3,11,진천군,충청북도 진천군 백곡면 백곡로 633,충청북도 진천군 백곡면 구수리 324-3,36.88292,127.349799,36.88292,127.349799,3,RC 슬래브교,Slab,,Y,36,9,3,24,,,,2,1998,2018-03-30,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
봉죽육교,6,군도17호,17,3,11,진천군,충청북도 진천군 문백면 문진로 586,충청북도 진천군 문백면 태락리 산109-1,36.901864,127.496659,36.901864,127.496659,3,강판형교(플레이트거더교),Girder,,Y,50,11,5,24,,,,2,2003,2018-03-28,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
노원교,6,군도17호,17,3,11,진천군,충청북도 진천군 이월면 진광로 621,충청북도 진천군 이월면 중산리 384-2,36.916327,127.431426,36.916327,127.431426,3,라멘교,Rahmen,,Y,15,11,2.3,24,,,,2,1996,2018-03-27,C,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
송림교,6,군도17호,17,3,11,진천군,충청북도 진천군 이월면 진안로 2,충청북도 진천군 이월면 송림리 377-4,36.933358,127.430172,36.933358,127.430172,3,RC 슬래브교,Slab,,Y,84,11,10,24,,,,2,1997,2018-04-02,B,진천군,043-539-3663,2018-08-21,4450000,충청북도 진천군
